Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    1161/1162        bool entityx::EntityManager::has_component<InputComponent>(entityx::Entity::Id) const [305]
                0.00    0.00    1161/461967      entityx::EntityManager::valid(entityx::Entity::Id) const [31]
-----------------------------------------------
                0.00    0.00    1161/1161        entityx::ComponentHandle<LightComponent, entityx::EntityManager>::get() [228]
[282]    0.0    0.00    0.00    1161         entityx::ComponentHandle<LightComponent, entityx::EntityManager>::valid() const [282]
                0.00    0.00    1161/1162        bool entityx::EntityManager::has_component<LightComponent>(entityx::Entity::Id) const [306]
                0.00    0.00    1161/461967      entityx::EntityManager::valid(entityx::Entity::Id) const [31]
-----------------------------------------------
                0.00    0.00       1/1           Game::Game(stella::graphics::Display&, stella::graphics::Shader*, bool const*) [83]
[283]    0.0    0.00    0.00       1         entityx::ComponentHandle<InputComponent, entityx::EntityManager> entityx::Entity::assign<InputComponent, bool const*&>(bool const*&) [283]
                0.00    0.00       1/1           entityx::ComponentHandle<InputComponent, entityx::EntityManager> entityx::EntityManager::assign<InputComponent, bool const*&>(entityx::Entity::Id, bool const*&) [285]
                0.00    0.00       1/111199      entityx::Entity::valid() const [102]
                0.00    0.00       1/2           bool const*& std::forward<bool const*&>(std::remove_reference<bool const*&>::type&) [1866]
-----------------------------------------------
                0.00    0.00       1/1           Game::Game(stella::graphics::Display&, stella::graphics::Shader*, bool const*) [83]
[284]    0.0    0.00    0.00       1         entityx::ComponentHandle<LightComponent, entityx::EntityManager> entityx::Entity::assign<LightComponent, int, float>(int&&, float&&) [284]
                0.00    0.00       1/1           entityx::ComponentHandle<LightComponent, entityx::EntityManager> entityx::EntityManager::assign<LightComponent, int, float>(entityx::Entity::Id, int&&, float&&) [286]
                0.00    0.00       1/111199      entityx::Entity::valid() const [102]
                0.00    0.00       1/32          float&& std::forward<float>(std::remove_reference<float>::type&) [1152]
                0.00    0.00       1/188         int&& std::forward<int>(std::remove_reference<int>::type&) [1079]
-----------------------------------------------
                0.00    0.00       1/1           entityx::ComponentHandle<InputComponent, entityx::EntityManager> entityx::Entity::assign<InputComponent, bool const*&>(bool const*&) [283]
[285]    0.0    0.00    0.00       1         entityx::ComponentHandle<InputComponent, entityx::EntityManager> entityx::EntityManager::assign<InputComponent, bool const*&>(entityx::Entity::Id, bool const*&) [285]
                0.00    0.00       1/1           void entityx::EventManager::emit<entityx::ComponentAddedEvent<InputComponent>, entityx::Entity, entityx::ComponentHandle<InputComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<InputComponent, entityx::EntityManager>&) [301]
                0.00    0.00       1/20945       std::bitset<64ul>::set(unsigned long, bool) [92]
                0.00    0.00       1/1           entityx::Pool<InputComponent, 8192ul>* entityx::EntityManager::accomodate_component<InputComponent>() [364]
                0.00    0.00       1/175477      entityx::BasePool::get(unsigned long) [10]
                0.00    0.00       2/222655      std::vector<std::bitset<64ul>, std::allocator<std::bitset<64ul> > >::operator[](unsigned long) [57]
                0.00    0.00       1/327219      entityx::EntityManager::assert_valid(entityx::Entity::Id) const [70]
                0.00    0.00       3/2040480     entityx::Entity::Id::index() const [728]
                0.00    0.00       1/4648        unsigned long entityx::EntityManager::component_family<InputComponent>() [920]
                0.00    0.00       1/47          std::bitset<64ul>::test(unsigned long) const [1121]
                0.00    0.00       1/2           bool const*& std::forward<bool const*&>(std::remove_reference<bool const*&>::type&) [1866]
                0.00    0.00       1/46467       operator new(unsigned long, void*) [812]
                0.00    0.00       1/1           InputComponent::InputComponent(bool const*) [1919]
                0.00    0.00       1/1163        entityx::ComponentHandle<InputComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id) [982]
                0.00    0.00       1/81376       entityx::Entity::Entity(entityx::EntityManager*, entityx::Entity::Id) [798]
-----------------------------------------------
                0.00    0.00       1/1           entityx::ComponentHandle<LightComponent, entityx::EntityManager> entityx::Entity::assign<LightComponent, int, float>(int&&, float&&) [284]
[286]    0.0    0.00    0.00       1         entityx::ComponentHandle<LightComponent, entityx::EntityManager> entityx::EntityManager::assign<LightComponent, int, float>(entityx::Entity::Id, int&&, float&&) [286]
                0.00    0.00       1/1           void entityx::EventManager::emit<entityx::ComponentAddedEvent<LightComponent>, entityx::Entity, entityx::ComponentHandle<LightComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<LightComponent, entityx::EntityManager>&) [302]
                0.00    0.00       1/20945       std::bitset<64ul>::set(unsigned long, bool) [92]
                0.00    0.00       1/1           entityx::Pool<LightComponent, 8192ul>* entityx::EntityManager::accomodate_component<LightComponent>() [365]
                0.00    0.00       1/175477      entityx::BasePool::get(unsigned long) [10]
                0.00    0.00       2/222655      std::vector<std::bitset<64ul>, std::allocator<std::bitset<64ul> > >::operator[](unsigned long) [57]
                0.00    0.00       1/327219      entityx::EntityManager::assert_valid(entityx::Entity::Id) const [70]
                0.00    0.00       3/2040480     entityx::Entity::Id::index() const [728]
                0.00    0.00       1/4648        unsigned long entityx::EntityManager::component_family<LightComponent>() [921]
                0.00    0.00       1/47          std::bitset<64ul>::test(unsigned long) const [1121]
                0.00    0.00       1/188         int&& std::forward<int>(std::remove_reference<int>::type&) [1079]
                0.00    0.00       1/32          float&& std::forward<float>(std::remove_reference<float>::type&) [1152]
                0.00    0.00       1/46467       operator new(unsigned long, void*) [812]
                0.00    0.00       1/1           LightComponent::LightComponent(unsigned int, float) [1920]
                0.00    0.00       1/1163        entityx::ComponentHandle<LightComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id) [983]
                0.00    0.00       1/81376       entityx::Entity::Entity(entityx::EntityManager*, entityx::Entity::Id) [798]
-----------------------------------------------
                0.00    0.00       1/1           Game::Game(stella::graphics::Display&, stella::graphics::Shader*, bool const*) [83]
[287]    0.0    0.00    0.00       1         entityx::ComponentHandle<AnimationComponent, entityx::EntityManager> entityx::Entity::assign<AnimationComponent, char const (&) [4]>(char const (&) [4]) [287]
                0.00    0.00       1/1           entityx::ComponentHandle<AnimationComponent, entityx::EntityManager> entityx::EntityManager::assign<AnimationComponent, char const (&) [4]>(entityx::Entity::Id, char const (&) [4]) [289]
                0.00    0.00       1/111199      entityx::Entity::valid() const [102]
                0.00    0.00       1/2           char const (&std::forward<char const (&) [4]>(std::remove_reference<char const (&) [4]>::type&)) [4] [1862]
-----------------------------------------------
                0.00    0.00       1/1           Game::Game(stella::graphics::Display&, stella::graphics::Shader*, bool const*) [83]
[288]    0.0    0.00    0.00       1         entityx::ComponentHandle<AnimationComponent, entityx::EntityManager> entityx::Entity::assign<AnimationComponent, char const (&) [5]>(char const (&) [5]) [288]
                0.00    0.00       1/1           entityx::ComponentHandle<AnimationComponent, entityx::EntityManager> entityx::EntityManager::assign<AnimationComponent, char const (&) [5]>(entityx::Entity::Id, char const (&) [5]) [290]
                0.00    0.00       1/111199      entityx::Entity::valid() const [102]
                0.00    0.00       1/2           char const (&std::forward<char const (&) [5]>(std::remove_reference<char const (&) [5]>::type&)) [5] [1863]
-----------------------------------------------
                0.00    0.00       1/1           entityx::ComponentHandle<AnimationComponent, entityx::EntityManager> entityx::Entity::assign<AnimationComponent, char const (&) [4]>(char const (&) [4]) [287]
[289]    0.0    0.00    0.00       1         entityx::ComponentHandle<AnimationComponent, entityx::EntityManager> entityx::EntityManager::assign<AnimationComponent, char const (&) [4]>(entityx::Entity::Id, char const (&) [4]) [289]
                0.00    0.00       1/2           void entityx::EventManager::emit<entityx::ComponentAddedEvent<AnimationComponent>, entityx::Entity, entityx::ComponentHandle<AnimationComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<AnimationComponent, entityx::EntityManager>&) [249]
                0.00    0.00       1/20945       std::bitset<64ul>::set(unsigned long, bool) [92]
                0.00    0.00       1/175477      entityx::BasePool::get(unsigned long) [10]
                0.00    0.00       1/2           entityx::Pool<AnimationComponent, 8192ul>* entityx::EntityManager::accomodate_component<AnimationComponent>() [363]
                0.00    0.00       2/222655      std::vector<std::bitset<64ul>, std::allocator<std::bitset<64ul> > >::operator[](unsigned long) [57]
                0.00    0.00       1/327219      entityx::EntityManager::assert_valid(entityx::Entity::Id) const [70]
                0.00    0.00       3/2040480     entityx::Entity::Id::index() const [728]
                0.00    0.00       1/8135        unsigned long entityx::EntityManager::component_family<AnimationComponent>() [894]
                0.00    0.00       1/47          std::bitset<64ul>::test(unsigned long) const [1121]
                0.00    0.00       1/2           char const (&std::forward<char const (&) [4]>(std::remove_reference<char const (&) [4]>::type&)) [4] [1862]
                0.00    0.00       1/46467       operator new(unsigned long, void*) [812]
                0.00    0.00       1/2           AnimationComponent::AnimationComponent(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [1762]
                0.00    0.00       1/2326        entityx::ComponentHandle<AnimationComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id) [953]
                0.00    0.00       1/81376       entityx::Entity::Entity(entityx::EntityManager*, entityx::Entity::Id) [798]
-----------------------------------------------
                0.00    0.00       1/1           entityx::ComponentHandle<AnimationComponent, entityx::EntityManager> entityx::Entity::assign<AnimationComponent, char const (&) [5]>(char const (&) [5]) [288]
[290]    0.0    0.00    0.00       1         entityx::ComponentHandle<AnimationComponent, entityx::EntityManager> entityx::EntityManager::assign<AnimationComponent, char const (&) [5]>(entityx::Entity::Id, char const (&) [5]) [290]
                0.00    0.00       1/2           void entityx::EventManager::emit<entityx::ComponentAddedEvent<AnimationComponent>, entityx::Entity, entityx::ComponentHandle<AnimationComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<AnimationComponent, entityx::EntityManager>&) [249]
                0.00    0.00       1/20945       std::bitset<64ul>::set(unsigned long, bool) [92]
                0.00    0.00       1/175477      entityx::BasePool::get(unsigned long) [10]
                0.00    0.00       1/2           entityx::Pool<AnimationComponent, 8192ul>* entityx::EntityManager::accomodate_component<AnimationComponent>() [363]
                0.00    0.00       2/222655      std::vector<std::bitset<64ul>, std::allocator<std::bitset<64ul> > >::operator[](unsigned long) [57]
                0.00    0.00       1/327219      entityx::EntityManager::assert_valid(entityx::Entity::Id) const [70]
                0.00    0.00       3/2040480     entityx::Entity::Id::index() const [728]
                0.00    0.00       1/8135        unsigned long entityx::EntityManager::component_family<AnimationComponent>() [894]
                0.00    0.00       1/47          std::bitset<64ul>::test(unsigned long) const [1121]
                0.00    0.00       1/2           char const (&std::forward<char const (&) [5]>(std::remove_reference<char const (&) [5]>::type&)) [5] [1863]
                0.00    0.00       1/46467       operator new(unsigned long, void*) [812]
                0.00    0.00       1/2           AnimationComponent::AnimationComponent(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [1762]
                0.00    0.00       1/2326        entityx::ComponentHandle<AnimationComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id) [953]
                0.00    0.00       1/81376       entityx::Entity::Entity(entityx::EntityManager*, entityx::Entity::Id) [798]
-----------------------------------------------
                0.00    0.00       1/1           Game::Game(stella::graphics::Display&, stella::graphics::Shader*, bool const*) [83]
[291]    0.0    0.00    0.00       1         entityx::ComponentHandle<Movement, entityx::EntityManager> entityx::Entity::assign<Movement, float, float, float>(float&&, float&&, float&&) [291]
                0.00    0.00       1/1           entityx::ComponentHandle<Movement, entityx::EntityManager> entityx::EntityManager::assign<Movement, float, float, float>(entityx::Entity::Id, float&&, float&&, float&&) [292]
                0.00    0.00       1/111199      entityx::Entity::valid() const [102]
                0.00    0.00       3/32          float&& std::forward<float>(std::remove_reference<float>::type&) [1152]
-----------------------------------------------
                0.00    0.00       1/1           entityx::ComponentHandle<Movement, entityx::EntityManager> entityx::Entity::assign<Movement, float, float, float>(float&&, float&&, float&&) [291]
[292]    0.0    0.00    0.00       1         entityx::ComponentHandle<Movement, entityx::EntityManager> entityx::EntityManager::assign<Movement, float, float, float>(entityx::Entity::Id, float&&, float&&, float&&) [292]
                0.00    0.00       1/3           void entityx::EventManager::emit<entityx::ComponentAddedEvent<Movement>, entityx::Entity, entityx::ComponentHandle<Movement, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<Movement, entityx::EntityManager>&) [233]
                0.00    0.00       1/20945       std::bitset<64ul>::set(unsigned long, bool) [92]
                0.00    0.00       1/175477      entityx::BasePool::get(unsigned long) [10]
                0.00    0.00       2/222655      std::vector<std::bitset<64ul>, std::allocator<std::bitset<64ul> > >::operator[](unsigned long) [57]
                0.00    0.00       1/3           entityx::Pool<Movement, 8192ul>* entityx::EntityManager::accomodate_component<Movement>() [358]
                0.00    0.00       1/327219      entityx::EntityManager::assert_valid(entityx::Entity::Id) const [70]
                0.00    0.00       3/2040480     entityx::Entity::Id::index() const [728]
                0.00    0.00       3/32          float&& std::forward<float>(std::remove_reference<float>::type&) [1152]
                0.00    0.00       1/16266       unsigned long entityx::EntityManager::component_family<Movement>() [850]
                0.00    0.00       1/47          std::bitset<64ul>::test(unsigned long) const [1121]
                0.00    0.00       1/46467       operator new(unsigned long, void*) [812]
                0.00    0.00       1/3           Movement::Movement(float, float, float, bool) [1736]
                0.00    0.00       1/4650        entityx::ComponentHandle<Movement, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id) [919]
                0.00    0.00       1/81376       entityx::Entity::Entity(entityx::EntityManager*, entityx::Entity::Id) [798]
-----------------------------------------------
                0.00    0.00       1/1           Game::Game(stella::graphics::Display&, stella::graphics::Shader*, bool const*) [83]
[293]    0.0    0.00    0.00       1         entityx::ComponentHandle<SpatialComponent, entityx::EntityManager> entityx::Entity::assign<SpatialComponent, int, int>(int&&, int&&) [293]
                0.00    0.00       1/1           entityx::ComponentHandle<SpatialComponent, entityx::EntityManager> entityx::EntityManager::assign<SpatialComponent, int, int>(entityx::Entity::Id, int&&, int&&) [294]
                0.00    0.00       1/111199      entityx::Entity::valid() const [102]
                0.00    0.00       2/188         int&& std::forward<int>(std::remove_reference<int>::type&) [1079]
-----------------------------------------------
                0.00    0.00       1/1           entityx::ComponentHandle<SpatialComponent, entityx::EntityManager> entityx::Entity::assign<SpatialComponent, int, int>(int&&, int&&) [293]
[294]    0.0    0.00    0.00       1         entityx::ComponentHandle<SpatialComponent, entityx::EntityManager> entityx::EntityManager::assign<SpatialComponent, int, int>(entityx::Entity::Id, int&&, int&&) [294]
                0.00    0.00       1/12          void entityx::EventManager::emit<entityx::ComponentAddedEvent<SpatialComponent>, entityx::Entity, entityx::ComponentHandle<SpatialComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<SpatialComponent, entityx::EntityManager>&) [142]
                0.00    0.00       1/20945       std::bitset<64ul>::set(unsigned long, bool) [92]
                0.00    0.00       1/175477      entityx::BasePool::get(unsigned long) [10]
                0.00    0.00       2/222655      std::vector<std::bitset<64ul>, std::allocator<std::bitset<64ul> > >::operator[](unsigned long) [57]
                0.00    0.00       1/12          entityx::Pool<SpatialComponent, 8192ul>* entityx::EntityManager::accomodate_component<SpatialComponent>() [351]
                0.00    0.00       1/327219      entityx::EntityManager::assert_valid(entityx::Entity::Id) const [70]
                0.00    0.00       3/2040480     entityx::Entity::Id::index() const [728]
                0.00    0.00       2/188         int&& std::forward<int>(std::remove_reference<int>::type&) [1079]
                0.00    0.00       1/260334      unsigned long entityx::EntityManager::component_family<SpatialComponent>() [745]
                0.00    0.00       1/47          std::bitset<64ul>::test(unsigned long) const [1121]
                0.00    0.00       1/46467       operator new(unsigned long, void*) [812]
                0.00    0.00       1/12          SpatialComponent::SpatialComponent(int, int, int, int) [1339]
                0.00    0.00       1/52069       entityx::ComponentHandle<SpatialComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id) [805]
                0.00    0.00       1/81376       entityx::Entity::Entity(entityx::EntityManager*, entityx::Entity::Id) [798]
-----------------------------------------------
                0.00    0.00       1/1           entityx::ComponentHelper<InputComponent>::remove_component(entityx::Entity) [297]
[295]    0.0    0.00    0.00       1         void entityx::Entity::remove<InputComponent>() [295]
                0.00    0.00       1/1           void entityx::EntityManager::remove<InputComponent>(entityx::Entity::Id) [299]
                0.00    0.00       1/1           bool entityx::Entity::has_component<InputComponent>() const [371]
                0.00    0.00       1/111199      entityx::Entity::valid() const [102]
-----------------------------------------------
                0.00    0.00       1/1           entityx::ComponentHelper<LightComponent>::remove_component(entityx::Entity) [298]
[296]    0.0    0.00    0.00       1         void entityx::Entity::remove<LightComponent>() [296]
                0.00    0.00       1/1           void entityx::EntityManager::remove<LightComponent>(entityx::Entity::Id) [300]
                0.00    0.00       1/1           bool entityx::Entity::has_component<LightComponent>() const [372]
                0.00    0.00       1/111199      entityx::Entity::valid() const [102]
-----------------------------------------------
                                                 <spontaneous>
[297]    0.0    0.00    0.00                 entityx::ComponentHelper<InputComponent>::remove_component(entityx::Entity) [297]
                0.00    0.00       1/1           void entityx::Entity::remove<InputComponent>() [295]
-----------------------------------------------
                                                 <spontaneous>
[298]    0.0    0.00    0.00                 entityx::ComponentHelper<LightComponent>::remove_component(entityx::Entity) [298]
                0.00    0.00       1/1           void entityx::Entity::remove<LightComponent>() [296]
-----------------------------------------------
                0.00    0.00       1/1           void entityx::Entity::remove<InputComponent>() [295]
[299]    0.0    0.00    0.00       1         void entityx::EntityManager::remove<InputComponent>(entityx::Entity::Id) [299]
                0.00    0.00       1/1           void entityx::EventManager::emit<entityx::ComponentRemovedEvent<InputComponent>, entityx::Entity, entityx::ComponentHandle<InputComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<InputComponent, entityx::EntityManager>&) [303]
                0.00    0.00       1/1           entityx::Pool<InputComponent, 8192ul>::destroy(unsigned long) [369]
                0.00    0.00       1/222655      std::vector<std::bitset<64ul>, std::allocator<std::bitset<64ul> > >::operator[](unsigned long) [57]
                0.00    0.00       1/327219      entityx::EntityManager::assert_valid(entityx::Entity::Id) const [70]
                0.00    0.00       2/2040480     entityx::Entity::Id::index() const [728]
                0.00    0.00       1/4648        unsigned long entityx::EntityManager::component_family<InputComponent>() [920]
                0.00    0.00       1/286591      std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::operator[](unsigned long) [744]
                0.00    0.00       1/1163        entityx::ComponentHandle<InputComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id) [982]
                0.00    0.00       1/81376       entityx::Entity::Entity(entityx::EntityManager*, entityx::Entity::Id) [798]
                0.00    0.00       1/47          std::bitset<64ul>::reset(unsigned long) [1123]
-----------------------------------------------
                0.00    0.00       1/1           void entityx::Entity::remove<LightComponent>() [296]
[300]    0.0    0.00    0.00       1         void entityx::EntityManager::remove<LightComponent>(entityx::Entity::Id) [300]
                0.00    0.00       1/1           void entityx::EventManager::emit<entityx::ComponentRemovedEvent<LightComponent>, entityx::Entity, entityx::ComponentHandle<LightComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<LightComponent, entityx::EntityManager>&) [304]
                0.00    0.00       1/1           entityx::Pool<LightComponent, 8192ul>::destroy(unsigned long) [370]
                0.00    0.00       1/222655      std::vector<std::bitset<64ul>, std::allocator<std::bitset<64ul> > >::operator[](unsigned long) [57]
                0.00    0.00       1/327219      entityx::EntityManager::assert_valid(entityx::Entity::Id) const [70]
                0.00    0.00       2/2040480     entityx::Entity::Id::index() const [728]
                0.00    0.00       1/4648        unsigned long entityx::EntityManager::component_family<LightComponent>() [921]
                0.00    0.00       1/286591      std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::operator[](unsigned long) [744]
                0.00    0.00       1/1163        entityx::ComponentHandle<LightComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id) [983]
                0.00    0.00       1/81376       entityx::Entity::Entity(entityx::EntityManager*, entityx::Entity::Id) [798]
                0.00    0.00       1/47          std::bitset<64ul>::reset(unsigned long) [1123]
-----------------------------------------------
                0.00    0.00       1/1           entityx::ComponentHandle<InputComponent, entityx::EntityManager> entityx::EntityManager::assign<InputComponent, bool const*&>(entityx::Entity::Id, bool const*&) [285]
[301]    0.0    0.00    0.00       1         void entityx::EventManager::emit<entityx::ComponentAddedEvent<InputComponent>, entityx::Entity, entityx::ComponentHandle<InputComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<InputComponent, entityx::EntityManager>&) [301]
                0.00    0.00       1/156         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::~shared_ptr() [72]
                0.00    0.00       1/106         entityx::EventManager::signal_for(unsigned long) [98]
                0.00    0.00       1/2           entityx::ComponentHandle<InputComponent, entityx::EntityManager>& std::forward<entityx::ComponentHandle<InputComponent, entityx::EntityManager>&>(std::remove_reference<entityx::ComponentHandle<InputComponent, entityx::EntityManager>&>::type&) [1864]
                0.00    0.00       1/81364       entityx::Entity&& std::forward<entityx::Entity>(std::remove_reference<entityx::Entity>::type&) [799]
                0.00    0.00       1/1           entityx::Event<entityx::ComponentAddedEvent<InputComponent> >::family() [2007]
                0.00    0.00       1/1           entityx::ComponentAddedEvent<InputComponent>::ComponentAddedEvent(entityx::Entity, entityx::ComponentHandle<InputComponent, entityx::EntityManager>) [1981]
                0.00    0.00       1/106         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::shared_ptr(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1095]
                0.00    0.00       1/106         std::__shared_ptr_access<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [1094]
                0.00    0.00       1/106         Simple::Lib::ProtoSignal<void (void const*), Simple::Lib::CollectorDefault<void> >::emit(void const*) [1088]
                0.00    0.00       1/1           entityx::ComponentAddedEvent<InputComponent>::~ComponentAddedEvent() [1982]
-----------------------------------------------
                0.00    0.00       1/1           entityx::ComponentHandle<LightComponent, entityx::EntityManager> entityx::EntityManager::assign<LightComponent, int, float>(entityx::Entity::Id, int&&, float&&) [286]
[302]    0.0    0.00    0.00       1         void entityx::EventManager::emit<entityx::ComponentAddedEvent<LightComponent>, entityx::Entity, entityx::ComponentHandle<LightComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<LightComponent, entityx::EntityManager>&) [302]
                0.00    0.00       1/156         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::~shared_ptr() [72]
                0.00    0.00       1/106         entityx::EventManager::signal_for(unsigned long) [98]
                0.00    0.00       1/2           entityx::ComponentHandle<LightComponent, entityx::EntityManager>& std::forward<entityx::ComponentHandle<LightComponent, entityx::EntityManager>&>(std::remove_reference<entityx::ComponentHandle<LightComponent, entityx::EntityManager>&>::type&) [1865]
                0.00    0.00       1/81364       entityx::Entity&& std::forward<entityx::Entity>(std::remove_reference<entityx::Entity>::type&) [799]
                0.00    0.00       1/1           entityx::Event<entityx::ComponentAddedEvent<LightComponent> >::family() [2010]
                0.00    0.00       1/1           entityx::ComponentAddedEvent<LightComponent>::ComponentAddedEvent(entityx::Entity, entityx::ComponentHandle<LightComponent, entityx::EntityManager>) [1983]
                0.00    0.00       1/106         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::shared_ptr(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1095]
                0.00    0.00       1/106         std::__shared_ptr_access<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [1094]
                0.00    0.00       1/106         Simple::Lib::ProtoSignal<void (void const*), Simple::Lib::CollectorDefault<void> >::emit(void const*) [1088]
                0.00    0.00       1/1           entityx::ComponentAddedEvent<LightComponent>::~ComponentAddedEvent() [1984]
-----------------------------------------------
                0.00    0.00       1/1           void entityx::EntityManager::remove<InputComponent>(entityx::Entity::Id) [299]
[303]    0.0    0.00    0.00       1         void entityx::EventManager::emit<entityx::ComponentRemovedEvent<InputComponent>, entityx::Entity, entityx::ComponentHandle<InputComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<InputComponent, entityx::EntityManager>&) [303]
                0.00    0.00       1/156         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::~shared_ptr() [72]
                0.00    0.00       1/106         entityx::EventManager::signal_for(unsigned long) [98]
                0.00    0.00       1/81364       entityx::Entity&& std::forward<entityx::Entity>(std::remove_reference<entityx::Entity>::type&) [799]
                0.00    0.00       1/2           entityx::ComponentHandle<InputComponent, entityx::EntityManager>& std::forward<entityx::ComponentHandle<InputComponent, entityx::EntityManager>&>(std::remove_reference<entityx::ComponentHandle<InputComponent, entityx::EntityManager>&>::type&) [1864]
                0.00    0.00       1/1           entityx::ComponentRemovedEvent<InputComponent>::ComponentRemovedEvent(entityx::Entity, entityx::ComponentHandle<InputComponent, entityx::EntityManager>) [1985]
                0.00    0.00       1/1           entityx::Event<entityx::ComponentRemovedEvent<InputComponent> >::family() [2013]
                0.00    0.00       1/106         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::shared_ptr(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1095]
                0.00    0.00       1/106         std::__shared_ptr_access<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [1094]
                0.00    0.00       1/106         Simple::Lib::ProtoSignal<void (void const*), Simple::Lib::CollectorDefault<void> >::emit(void const*) [1088]
                0.00    0.00       1/1           entityx::ComponentRemovedEvent<InputComponent>::~ComponentRemovedEvent() [1986]
-----------------------------------------------
                0.00    0.00       1/1           void entityx::EntityManager::remove<LightComponent>(entityx::Entity::Id) [300]
[304]    0.0    0.00    0.00       1         void entityx::EventManager::emit<entityx::ComponentRemovedEvent<LightComponent>, entityx::Entity, entityx::ComponentHandle<LightComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<LightComponent, entityx::EntityManager>&) [304]
                0.00    0.00       1/156         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::~shared_ptr() [72]
                0.00    0.00       1/106         entityx::EventManager::signal_for(unsigned long) [98]
                0.00    0.00       1/2           entityx::ComponentHandle<LightComponent, entityx::EntityManager>& std::forward<entityx::ComponentHandle<LightComponent, entityx::EntityManager>&>(std::remove_reference<entityx::ComponentHandle<LightComponent, entityx::EntityManager>&>::type&) [1865]
                0.00    0.00       1/81364       entityx::Entity&& std::forward<entityx::Entity>(std::remove_reference<entityx::Entity>::type&) [799]
                0.00    0.00       1/1           entityx::Event<entityx::ComponentRemovedEvent<LightComponent> >::family() [2016]
                0.00    0.00       1/1           entityx::ComponentRemovedEvent<LightComponent>::ComponentRemovedEvent(entityx::Entity, entityx::ComponentHandle<LightComponent, entityx::EntityManager>) [1987]
                0.00    0.00       1/106         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::shared_ptr(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1095]
                0.00    0.00       1/106         std::__shared_ptr_access<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [1094]
                0.00    0.00       1/106         Simple::Lib::ProtoSignal<void (void const*), Simple::Lib::CollectorDefault<void> >::emit(void const*) [1088]
                0.00    0.00       1/1           entityx::ComponentRemovedEvent<LightComponent>::~ComponentRemovedEvent() [1988]
-----------------------------------------------
